Date,Pi,last_5_days_Rain,EToi,ETci_Chilli,ETci_Tobacco,ETci_Pulses,ETci_plot 1,ETci_plot 2,ETci_plot 3,ETci,ESi_plot 1,ESi_plot 2,ESi_plot 3,CNi,Si,Iai,Recharge_src,Rain_src,runoff,Qi,Eff_Rain,Pei,Kc_Fallow,Ke_Fallow,ESi_Fallow,SMDi_shifted_Fallow,Ks_soil_cond_Fallow,Ks_soil_Fallow,AE_soil_Fallow,SMDi_Fallow
1998-09-18,1.38847,3.82151,4.47222,3.57777,1.78889,0,3.57777,1.78889,0,5.36666,0,4.69583,4.69583,68.1607,118.649,23.7297,0.180501,1.20797,5.182695055105302,0,1.20797,1.38847,0,1.05,4.69583,25.7337,2,0.0781641,1.64699,25.9923
1998-09-19,0.487761,3.21094,4.47222,3.57777,1.78889,0,3.57777,1.78889,0,5.36666,0,4.69583,4.69583,68.1607,118.649,23.7297,0.0634089,0.424352,5.661963166900291,0,0.424352,0.487761,0,1.05,4.69583,25.9923,2,0.0622063,0.749529,26.254
1998-09-20,10.3145,13.3342,4.47222,3.57777,1.78889,0,3.57777,1.78889,0,5.36666,0,4.69583,4.69583,68.1607,118.649,23.7297,1.34089,8.97365,1.710172972326056,0,8.97365,10.3145,0,1.05,4.69583,26.254,2,0.0460478,4.69583,20.6353
1998-09-21,9.06044,21.2512,4.47222,3.57777,1.78889,0,3.57777,1.78889,0,5.36666,0,4.69583,4.69583,68.1607,118.649,23.7297,1.17786,7.88259,2.0695258899057727,0,7.88259,9.06044,0,1.05,4.69583,20.6353,2,0.392882,4.69583,16.2707
1998-09-22,0.417084,21.6683,4.47222,3.57777,1.78889,0,3.57777,1.78889,0,5.36666,0,4.69583,4.69583,68.1607,118.649,23.7297,0.054221,0.362863,5.700673568157376,0,0.362863,0.417084,0,1.05,4.69583,16.2707,2,0.662303,3.25091,19.1045
1998-09-23,0.052924,20.3327,4.47222,3.57777,1.78889,0,3.57777,1.78889,0,5.36666,0,4.69583,4.69583,68.1607,118.649,23.7297,0.00688012,0.0460439,5.902708784990319,0,0.0460439,0.052924,0,1.05,4.69583,19.1045,2,0.487375,2.31576,21.3674
1998-09-24,10.995,30.84,4.47222,3.57777,3.57777,0,3.57777,3.57777,0,7.15554,0,0,4.69583,68.1607,118.649,23.7297,1.42935,9.56564,1.5311838376791962,0,9.56564,10.995,0,1.05,4.69583,21.3674,2,0.347694,4.69583,15.0682
1998-09-25,0.929114,21.4546,4.47222,3.57777,3.57777,0,3.57777,3.57777,0,7.15554,0,0,4.69583,68.1607,118.649,23.7297,0.120785,0.80833,5.423878193552323,0,0.80833,0.929114,0,1.05,4.69583,15.0682,2,0.736531,3.70341,17.8425
1998-09-26,9.3231,21.7172,4.47222,3.57777,3.57777,0,3.57777,3.57777,0,7.15554,0,0,4.69583,68.1607,118.649,23.7297,1.212,8.1111,1.9910493370107325,0,8.1111,9.3231,0,1.05,4.69583,17.8425,2,0.565278,4.69583,13.2152
1998-09-27,24.4753,45.7754,4.47222,3.57777,3.57777,0,3.57777,3.57777,0,7.15554,0,0,4.69583,81.2348,58.6739,11.7348,3.18179,21.2935,2.2729335547577505,2.2729335547577505,19.0206,22.2023,0,1.05,4.69583,13.2152,2,0.850912,4.69583,0
1998-09-28,77.0656,122.788,4.47222,3.57777,3.57777,0,3.57777,3.57777,0,7.15554,0,0,4.69583,91.9587,22.2109,4.44217,10.0185,67.0471,55.614528593384435,55.614528593384435,11.4326,21.4511,0,1.05,4.69583,0,1,1,4.69583,0
1998-09-29,34.8652,146.658,4.47222,3.57777,3.57777,0,3.57777,3.57777,0,7.15554,0,0,4.69583,91.9587,22.2109,4.44217,4.53248,30.3327,17.58488409677228,17.58488409677228,12.7478,17.2803,0,1.05,4.69583,0,1,1,4.69583,0
1998-09-30,20.6067,166.336,4.47222,3.57777,3.57777,0,3.57777,3.57777,0,7.15554,0,0,4.69583,91.9587,22.2109,4.44217,2.67887,17.9278,6.808831054780803,6.808831054780803,11.119,13.7979,0,1.05,4.69583,0,1,1,4.69583,0
1998-10-01,14.6613,171.674,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,91.9587,22.2109,4.44217,1.90597,12.7553,3.2201737674557904,3.2201737674557904,9.53514,11.4411,0,1.05,4.14362,0,1,1,4.14362,0
1998-10-02,5.24177,152.441,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,91.9587,22.2109,4.44217,0.68143,4.56034,0.027785561301105096,0.027785561301105096,4.53256,5.21399,0,1.05,4.14362,0,1,1,4.14362,0
1998-10-03,18.039,93.4139,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,91.9587,22.2109,4.44217,2.34507,15.6939,5.162970619465267,5.162970619465267,10.531,12.876,0,1.05,4.14362,0,1,1,4.14362,0
1998-10-04,19.9064,78.4551,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,91.9587,22.2109,4.44217,2.58783,17.3186,6.347486681488867,6.347486681488867,10.9711,13.5589,0,1.05,4.14362,0,1,1,4.14362,0
1998-10-05,7.09386,64.9423,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,91.9587,22.2109,4.44217,0.922202,6.17166,0.2828127918845552,0.2828127918845552,5.88884,6.81105,0,1.05,4.14362,0,1,1,4.14362,0
1998-10-06,2.91871,53.1997,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,91.9587,22.2109,4.44217,0.379433,2.53928,0.11219032637269154,0,2.53928,2.91871,0,1.05,4.14362,0,1,1,4.14362,1.2249
1998-10-07,7.85196,55.8099,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,91.9587,22.2109,4.44217,1.02076,6.83121,0.45380091374321174,0.45380091374321174,6.37741,7.39816,0,1.05,4.14362,1.2249,1,1,4.14362,0
1998-10-08,44.6647,82.4357,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,91.9587,22.2109,4.44217,5.80642,38.8583,25.91328573101837,25.91328573101837,12.945,18.7515,0,1.05,4.14362,0,1,1,4.14362,0
1998-10-09,21.986,84.5152,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,91.9587,22.2109,4.44217,2.85818,19.1278,7.74210420477852,7.74210420477852,11.3857,14.2439,0,1.05,4.14362,0,1,1,4.14362,0
1998-10-10,15.6411,93.0625,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,91.9587,22.2109,4.44217,2.03334,13.6078,3.7538710343625152,3.7538710343625152,9.85389,11.8872,0,1.05,4.14362,0,1,1,4.14362,0
1998-10-11,32.3178,122.462,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,91.9587,22.2109,4.44217,4.20132,28.1165,15.514205696052938,15.514205696052938,12.6023,16.8036,0,1.05,4.14362,0,1,1,4.14362,0
1998-10-12,11.4223,126.032,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,91.9587,22.2109,4.44217,1.48489,9.93737,1.6690679084775761,1.6690679084775761,8.2683,9.7532,0,1.05,4.14362,0,1,1,4.14362,0
1998-10-13,13.4614,94.8286,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,91.9587,22.2109,4.44217,1.74999,11.7115,2.6047690786800453,2.6047690786800453,9.10669,10.8567,0,1.05,4.14362,0,1,1,4.14362,0
1998-10-14,50.7179,123.561,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,91.9587,22.2109,4.44217,6.59332,44.1246,31.26804333510424,31.26804333510424,12.8565,19.4498,0,1.05,4.14362,0,1,1,4.14362,0
1998-10-15,5.39052,113.31,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,91.9587,22.2109,4.44217,0.700767,4.68975,0.03883379066012213,0.03883379066012213,4.65092,5.35168,0,1.05,4.14362,0,1,1,4.14362,0
1998-10-16,0.363116,81.3552,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,91.9587,22.2109,4.44217,0.0472051,0.315911,0.9176526089149605,0,0.315911,0.363116,0,1.05,4.14362,0,1,1,4.14362,3.7805
1998-10-17,0,69.933,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,91.9587,22.2109,4.44217,0,0,1.1105430304412607,0,0,0,0,1.05,4.14362,3.7805,1,1,4.14362,7.92412
1998-10-18,0,56.4715,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,91.9587,22.2109,4.44217,0,0,1.1105430304412607,0,0,0,0,1.05,4.14362,7.92412,1,1,4.14362,12.0677
1998-10-19,0,5.75363,3.9463,3.15704,3.15704,0,3.15704,3.15704,0,6.31408,0,0,4.14362,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.14362,12.0677,2,0.921745,3.81936,15.8871
1998-10-20,0,0.363116,3.9463,4.14362,3.15704,0,4.14362,3.15704,0,7.30066,0,0,4.14362,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.14362,15.8871,2,0.685982,2.84245,18.7295
1998-10-21,0.142314,0.142314,3.9463,4.14362,3.15704,0,4.14362,3.15704,0,7.30066,0,0,4.14362,68.1607,118.649,23.7297,0.0185008,0.123813,5.852713647860749,0,0.123813,0.142314,0,1.05,4.14362,18.7295,2,0.510522,2.18507,20.7723
1998-10-22,0,0.142314,3.9463,4.14362,3.15704,0,4.14362,3.15704,0,7.30066,0,0,4.14362,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.14362,20.7723,2,0.384426,1.59292,22.3652
1998-10-23,0,0.142314,3.9463,4.14362,3.15704,0,4.14362,3.15704,0,7.30066,0,0,4.14362,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.14362,22.3652,2,0.286098,1.18548,23.5507
1998-10-24,0,0.142314,3.9463,4.14362,3.15704,0,4.14362,3.15704,0,7.30066,0,0,4.14362,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.14362,23.5507,2,0.21292,0.88226,24.433
1998-10-25,0,0.142314,3.9463,4.14362,3.15704,0,4.14362,3.15704,0,7.30066,0,0,4.14362,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.14362,24.433,2,0.15846,0.656597,25.0895
1998-10-26,0.0395155,0.0395155,3.9463,4.14362,3.15704,0,4.14362,3.15704,0,7.30066,0,0,4.14362,68.1607,118.649,23.7297,0.00513701,0.0343784,5.9102306906381,0,0.0343784,0.0395155,0,1.05,4.14362,25.0895,2,0.117929,0.523509,25.5735
1998-10-27,0.202464,0.24198,3.9463,4.14362,3.15704,0,4.14362,3.15704,0,7.30066,0,0,4.14362,68.1607,118.649,23.7297,0.0263204,0.176144,5.819219509819418,0,0.176144,0.202464,0,1.05,4.14362,25.5735,2,0.088053,0.549495,25.9206
1998-10-28,0.743609,0.985589,3.9463,4.14362,3.15704,0,4.14362,3.15704,0,7.30066,0,0,4.14362,68.1607,118.649,23.7297,0.0966692,0.64694,5.52318401935299,0,0.64694,0.743609,0,1.05,4.14362,25.9206,2,0.0666314,0.970156,26.1471
